song_id|song_name|song_language|song_duration|song_popularity|album_id|song_preview_url|song_url
5mr1d04qe0s5ux5fQQcH2p|SAME SAME|Korean|03:01|59|2xPdgNkM4yIQmP7axJ1T1o|https://p.scdn.co/mp3-preview/c21267ba245a0fc8affc01fa0f6bc39183e29985?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/5mr1d04qe0s5ux5fQQcH2p
6hC2Qn11Fzw4Ufi4XH6z2m|SO WHAT|Korean|02:58|54|71hjsg660uio3Z8bnbB6fS|https://p.scdn.co/mp3-preview/e3618ca76b3ab3e36127d7d4b45308d1c1067589?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/6hC2Qn11Fzw4Ufi4XH6z2m
4iyUlZK4DRn2OLdKlFmdvD|Nirvana Girl|Korean|03:34|51|4CA7sk7PixZzeeOzuyDmY0||https://open.spotify.com/track/4iyUlZK4DRn2OLdKlFmdvD
4XhdM1Ku9JM4abVuRWAsgk|Dum Dum|Korean|03:15|67|4sNLO2KeOADZykYBkqclN1|https://p.scdn.co/mp3-preview/b71992abefa324ef7c1aa84b798216528cc81102?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/4XhdM1Ku9JM4abVuRWAsgk
2KXEE2MsPZLmT38XiyAOpH|Criminal|Korean|03:31|63|6YfGgOaUnhs0A9brMqjpHf|https://p.scdn.co/mp3-preview/f8f740d93adac51455ec1d3de058298abec8457b?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/2KXEE2MsPZLmT38XiyAOpH
2sIBt75HNRZMFtFEoPgV3j|Look At This|Korean|02:49|49|2C4xKICnTxn7rGSBpeJvsD||https://open.spotify.com/track/2sIBt75HNRZMFtFEoPgV3j
1fh4rarBaLB8l5ALt1UvPv|WONDERLAND|Korean|03:17|64|2npzGBEPDOfVLN8ajYm3pZ|https://p.scdn.co/mp3-preview/a7c67dcb02ab7120477c9988df271fa86efe6cc2?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/1fh4rarBaLB8l5ALt1UvPv
0eLg8wn57PFLF26n6P5xpw|OUTLAW|Korean|03:18|52|2npzGBEPDOfVLN8ajYm3pZ|https://p.scdn.co/mp3-preview/86956b68e8416bd7a8f04b1250751ecf18616d88?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/0eLg8wn57PFLF26n6P5xpw
6UTJb2xWy0r8OFcCSBtyMG|Intro : Save Me|Korean|01:11|30|23dciQRIqQfqAFpw7jecMb|https://p.scdn.co/mp3-preview/e5c5b73462a218dc804e99e5648d16fc1b6d5347?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/6UTJb2xWy0r8OFcCSBtyMG
66eEaeGMb830GrNcLTg3CU|Aethu Kari Raavilum|Malayalam|05:27|0|6QY6cJrK8O6nffSm39B6mU||https://open.spotify.com/track/66eEaeGMb830GrNcLTg3CU
0j92tXG29XKV1ongcu3JjR|"Puthiyoru Pathayil - From ""Varathan"""|Malayalam|03:05|66|5t0PWUmZcc7f2XIeUFYGKN|https://p.scdn.co/mp3-preview/98e6bffee9b61ebeaeb023ef2478920919ace60d?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/0j92tXG29XKV1ongcu3JjR
4HYiaTXtQLiASRD3H87e7L|"Nenjakame - From ""Ambili"""|Malayalam|05:25|56|7fX0vtbLsCV5JivpKUcZ2N|https://p.scdn.co/mp3-preview/7dfe5503a18098d2a40df306f161d905fd0e92d5?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/4HYiaTXtQLiASRD3H87e7L
7k0nYjFs0hwlmbQO1DgyUm|Kaathirunnu|Malayalam|04:20|46|0gaxQteXDOFQVwgUURhMWw|https://p.scdn.co/mp3-preview/c33c73512a014397e90dafe914ad2d5e3e6ed32d?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/7k0nYjFs0hwlmbQO1DgyUm
5L4SWiL8iGAt0ELdqUyCKD|Payye Veesum|Malayalam|04:21|54|1LclXEFqKkhF2S481SsAWs|https://p.scdn.co/mp3-preview/7ae036be6847afddd46e1c9c902e7710b35f8776?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/5L4SWiL8iGAt0ELdqUyCKD
7jealCIagU5YyWB3WQYVoV|Oruvenal Puzhayil|Malayalam|04:40|59|1ZFDIsxn37weo4ZGSLhbwI|https://p.scdn.co/mp3-preview/d325b3139a0e2d87fe9d7cbb2d6f7630402b7f4f?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/7jealCIagU5YyWB3WQYVoV
6x92rezeG05zhvtQRyiozs|Etho Sayana|Malayalam|04:54|57|16A7AuD5UA99jbM6eoA59Z|https://p.scdn.co/mp3-preview/24d4d1c585097870742b96b3d95fd4a84115a0d1?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/6x92rezeG05zhvtQRyiozs
7fccqI6j1XXpVpAO5gkDXL|Vaarthinkale|Malayalam|04:24|50|309xee2nPeysNP1B7F8Ars|https://p.scdn.co/mp3-preview/30fce6f47718d8eafcd8f89fef4fb48b2ce905d2?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/7fccqI6j1XXpVpAO5gkDXL
2QaMlUZEsqvJReR71cIPoS|"Premikkumbol - From ""Salt & Pepper"""|Malayalam|03:10|50|1ucmPDI2KdB96UOpSKeBDl|https://p.scdn.co/mp3-preview/b421842c06a4e6f5f44e9f9251324498282428a0?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/2QaMlUZEsqvJReR71cIPoS
5KwiqH6tWfP5AQF1dayRJU|Raave|Malayalam|04:33|54|59cgf9dbkZccvvPpcX78rO|https://p.scdn.co/mp3-preview/147903c9dd59938a03d119300b22fa453894ea06?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/5KwiqH6tWfP5AQF1dayRJU
1h9a23OsWfQbrazCujBqlc|"Sakhiyeee - From ""Thrissur Pooram"""|Malayalam|04:54|58|3p3Uxg1wnnEjzZTmfRWz0D|https://p.scdn.co/mp3-preview/be8c6ba4815f7320b0b003a5bdb8ce1b55a6b93f?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/1h9a23OsWfQbrazCujBqlc
7BJybnEB4uPrhUW7lHqatX|"Uyarum - From ""June"""|Malayalam|02:33|56|7kWrBnA8nWGnd6bXXoPQGZ|https://p.scdn.co/mp3-preview/7c0404670649c8353eef3b76e084a578d79dcb8c?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/7BJybnEB4uPrhUW7lHqatX
6OWmzBFKegOgCU525MNQny|Puthiyoru Lokam|Malayalam|03:21|59|6nuAnvIVNkw6pwqzuF2GJG|https://p.scdn.co/mp3-preview/0e554962a6778da9487ee78b6de04cc4a65e8438?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/6OWmzBFKegOgCU525MNQny
0MFgz6f7ePburJKcmzSGaD|Aanandhame|Malayalam|01:42|52|6f8gkMmob6hQhSfxc87AOC|https://p.scdn.co/mp3-preview/820828152c0edf6c1f5a586399e9343ced590b72?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/0MFgz6f7ePburJKcmzSGaD
0UgyP9v1xzTCb67BRQCEV6|Neeyilla Neram Duet|Malayalam|03:59|45|4xfJ7sRBl9WgJuTB5oASJ8|https://p.scdn.co/mp3-preview/dd746622810b866a706111859dbb121d60d04e9d?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/0UgyP9v1xzTCb67BRQCEV6
3frtoHrRMEyK3iOl4GjU3d|Anuragham - Male Version|Malayalam|02:18|52|4vGQjtQFNiBSUPmoymtN6Y|https://p.scdn.co/mp3-preview/bd269e182c43d2ae3ef9359c38dc38244ff2c9db?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/3frtoHrRMEyK3iOl4GjU3d
23pcAYyfYEaxlA0fgA4jZJ|Silayil Ninnum|Malayalam|05:49|49|0V2sT5FqBi2E2oH9ht9b9z|https://p.scdn.co/mp3-preview/00dd7383064cbb2f6017ad47bae0ae3f739741d0?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/23pcAYyfYEaxlA0fgA4jZJ
4xMNSGytfPmDu4zH8B77Dp|Azhake - Version 2|Malayalam|04:20|25|3aoSvjrzFiMaXokCzYcPr9|https://p.scdn.co/mp3-preview/304ea9d747e214882395c8b33f596f687585ee55?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/4xMNSGytfPmDu4zH8B77Dp
3SJVCbBFTxR6UvvTWRNbMp|Jind Mahi|Punjabi|02:55|61|3wvRXgcVOfuAktwk0i0peU|https://p.scdn.co/mp3-preview/803abb461a1e829c98c4f257a567ab6ee40cacab?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/3SJVCbBFTxR6UvvTWRNbMp
1IInNAVdueQgjrtVsPZEkW|"Makhna (From ""Makhna"")"|Punjabi|03:11|49|3QiwVIciEpzLwgHUugRvP5|https://p.scdn.co/mp3-preview/e7579ed30e27b8f6c43e0ae05c59fbe618ea1568?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/1IInNAVdueQgjrtVsPZEkW
36EPfDEkfLYQLt8Fvced8x|Dance Like|Punjabi|02:51|60|4eVSYKLFcL0PuWDPzU47li|https://p.scdn.co/mp3-preview/7134d1f76f6205beb7774e72ce793b661319a947?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/36EPfDEkfLYQLt8Fvced8x
5agoc7emJ3PAocFoL4q8zH|Viah Di Khabar|Punjabi|05:05|54|7lJhQVhIRbnLbPUYEvvTQN|https://p.scdn.co/mp3-preview/a9eedacca6bf0a12b369a77e4276e0c579276025?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/5agoc7emJ3PAocFoL4q8zH
1h1yNag53gicTawGrxDa1v|Top Dawg (Red Bull 64 Bars)|Kannada|03:01|39|7Gk6KYpt7X296a85MtW7if|https://p.scdn.co/mp3-preview/3cba2cd128400519ac291d081faaae55c284f6a8?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/1h1yNag53gicTawGrxDa1v
2LFI7beuuO3cZUls7QWarg|Neenaade Naa|Kannada|04:12|48|6uOjHHP5J7TfBAi3bHdHxQ|https://p.scdn.co/mp3-preview/a053c68ce9df05e73d8aa18e81222f0d8675ac25?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/2LFI7beuuO3cZUls7QWarg
7zCNppxwVR06aQFTbfssOL|Nangansiddu - 2 (All Not Ok)|Kannada|04:11|45|0AestYNNi1FbqW7HHCT1OR|https://p.scdn.co/mp3-preview/6f3e8ccc22a161b69f63dafe70a687ddece74d3b?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/7zCNppxwVR06aQFTbfssOL
56b4SXw2KGclrY0yzRpvMF|"The Monster Song (From ""KGF Chapter 2"")"|Kannada|02:46|61|4lUleunD3zJvkyHxP16wC1|https://p.scdn.co/mp3-preview/8046b7e1be68201d714d9d2821eae7c2927574f9?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/56b4SXw2KGclrY0yzRpvMF
2Af5g34NQ4S3C1rWjFHvtJ|Sanchariyagu Nee|Kannada|05:17|42|6MgIFfjFtKBjRcNRkxeHn6|https://p.scdn.co/mp3-preview/624211451f0e9b944923f73c7dc3d677d979b166?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/2Af5g34NQ4S3C1rWjFHvtJ
7fSZEM8wvAjPeFvMyqzf61|Maadappa|Kannada|03:58|32|1xZ7njeguIdXjWWuBFDnqd|https://p.scdn.co/mp3-preview/f98458d116380edaf591269181a07e9780daeca4?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/7fSZEM8wvAjPeFvMyqzf61
2dusvZu5mX7CdBLGXRQP5d|Sulthana|Kannada|03:45|50|61o7rl6Tsa8CIYCcmIdVS2|https://p.scdn.co/mp3-preview/ced05774d4f98d43770f88e2eb3df860c5bccf8e?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/2dusvZu5mX7CdBLGXRQP5d
1nUUPuir3D6caRcsj2frnE|"Alemaariye - The Soul Of Rathnakara (From ""Rathnan Prapancha"")"|Kannada|05:12|48|1B3vbwTgSUER0wLRXRcTTf|https://p.scdn.co/mp3-preview/b0755c415a218fd686fe8c22d99c9f378ae32272?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/1nUUPuir3D6caRcsj2frnE
2y0mQbRtRevbyaJ86oDN6G|Ena Maadali|Kannada|04:38|30|3sF8QsvSA1sXD0vMR7AIGJ|https://p.scdn.co/mp3-preview/d16b16de14774883aceeef85411c7708a3127df1?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/2y0mQbRtRevbyaJ86oDN6G
4i30bfijYLfbwenXLE2R4Q|Nee Hinga Nodabyada|Kannada|04:00|47|2KPSCVXzG8FBFOiYmZGyYD|https://p.scdn.co/mp3-preview/a0f83c8f7eee21608732f523b091f28cc72f947a?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/4i30bfijYLfbwenXLE2R4Q
6fuUUO8bXUZX9FvZtBjgt6|No Fear|Kannada|03:33|35|2Sb9xqDTzLm23N23ozUjJo|https://p.scdn.co/mp3-preview/4e59d8ce9d656bfa2edb74da7e75604061a723fd?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/6fuUUO8bXUZX9FvZtBjgt6
4yNTGFx4OEMNGDr4nOc00i|Belageddu|Kannada|03:37|0|6dTlg88hwQAhCk6dMB0lpd||https://open.spotify.com/track/4yNTGFx4OEMNGDr4nOc00i
2MUy6E2vVLnTXO9HsUjnaK|Nooru Nooru Aase|Kannada|03:35|0|5BUlHvoiA7jocMIXli1tGm||https://open.spotify.com/track/2MUy6E2vVLnTXO9HsUjnaK
7zrAByZIkJqQ1ecMMCLaZW|Comrade Anthem|Kannada|03:26|12|1lnnTF9fpZdCL8VGvAaapU|https://p.scdn.co/mp3-preview/525682502747e93d459ae7dc39257ff51ef84a1c?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/7zrAByZIkJqQ1ecMMCLaZW
49ai64251KJsn9BGYUAMKY|Minchagi Neenu|Kannada|04:31|0|13vJBrp7IY5ZMOIshQTjEO||https://open.spotify.com/track/49ai64251KJsn9BGYUAMKY
6DBzKEmlwAJNiwptbSer3i|Anisuthide|Kannada|04:36|15|1zge1sK3Njnd2cdaqyBet2|https://p.scdn.co/mp3-preview/161556abcbba99814dc5f05eac75bcd0b3891cf4?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/6DBzKEmlwAJNiwptbSer3i
0NOPfP3qbPHnaLbDaGqEQo|Madhura Pisumaatige|Kannada|04:37|0|1i2yDAWXO5mF5ZRgpUF95M||https://open.spotify.com/track/0NOPfP3qbPHnaLbDaGqEQo
73v3CRJIWP56eLYoaEH7bX|Kush Kush|Kannada|03:58|14|7p3Dv6qwe9dYrVYkEMjMST||https://open.spotify.com/track/73v3CRJIWP56eLYoaEH7bX
2h0Ig5pPvo3TA517uU7h6V|Jhanak Jhanak|Kannada|03:39|2|3n7RXG1r7lMUU76as6JVaD|https://p.scdn.co/mp3-preview/3840b6f200ab96c79f097a0f7746378687cad854?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/2h0Ig5pPvo3TA517uU7h6V
4ERZsOGFcKExPYSygiU78c|Manase Manase|Kannada|06:15|5|3DDOvJi0d0rg0Rq6NxRjDj|https://p.scdn.co/mp3-preview/9bd7bce5ad16df8ea3fcfdf6dfad03897ca5718d?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/4ERZsOGFcKExPYSygiU78c
26tkWAB5pd0aBYkrtabar3|Gira Gira Gira|Kannada|04:42|11|1lnnTF9fpZdCL8VGvAaapU|https://p.scdn.co/mp3-preview/544950d35f6345a3fbe3c41e9dd6fc4196231df8?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/26tkWAB5pd0aBYkrtabar3
3YJOlqg9uKv0sWQLNzyj6o|Maayavi Maayavi|Kannada|04:42|0|7IpBe1E7LNOHYBEAC0vmmh||https://open.spotify.com/track/3YJOlqg9uKv0sWQLNzyj6o
1fPfYKEMad8BOZGq8pSgIZ|Nannavale Nannavale|Kannada|05:04|41|6s5Q8zFxf8tElMGg2YzuZl||https://open.spotify.com/track/1fPfYKEMad8BOZGq8pSgIZ
4nwys7CmF9u10cNOv1EbfZ|Kanna Minche - Duet Version|Kannada|04:24|2|1eJ2vYvq2mWUGxt4nJMm5j|https://p.scdn.co/mp3-preview/f952141c51fea2a9b82277d8f4dbf0a825066869?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/4nwys7CmF9u10cNOv1EbfZ
4x1d8Q668l4xpbD21bMOyF|Kannugale|Kannada|04:13|4|5III1NM1u5PdTgSmDTeYwk|https://p.scdn.co/mp3-preview/f52a7b5f63ae9b9b522dab1c4f75d35f8ea435f2?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/4x1d8Q668l4xpbD21bMOyF
6r1nzYjPol9U9wIOCkA7FG|Yaakinge|Kannada|03:22|0|2zft1kMIe4hkjAmc6w4KWF||https://open.spotify.com/track/6r1nzYjPol9U9wIOCkA7FG
6h8DvdjfmlYmgK7sI3Ff4g|Tili Sanje|Kannada|03:17|0|0hLvz0D1HUKDJuIwgePMfa||https://open.spotify.com/track/6h8DvdjfmlYmgK7sI3Ff4g
7JwGwG7TOhovvfBRN3EFb8|Prethese Antha|Kannada|04:47|0|3t91BNko4txG61sAauofWy||https://open.spotify.com/track/7JwGwG7TOhovvfBRN3EFb8
5cC4Af6l8v9cKs0w1pTS0y|Manase Maya|Kannada|03:14|0|6wcmJZx6mS3OLkS9im27MZ||https://open.spotify.com/track/5cC4Af6l8v9cKs0w1pTS0y
2KC0zhctEcsfDR85PXU7Er|Ninthalle Ninthukolle|Kannada|04:33|28|3DAILboT6GDIyFPQpxn7vc|https://p.scdn.co/mp3-preview/5b484d64fffe94fa58f6bc17f4dc8ffc609c4cc2?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/2KC0zhctEcsfDR85PXU7Er
5KxiaIN5yy5RrLXkzbDFyz|Chendutiya Pakkadali|Kannada|05:30|3|613b2VHbVEgLnKvVCZyuOT|https://p.scdn.co/mp3-preview/53570144853f5b7958adc5c01adefc42bd8561dd?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/5KxiaIN5yy5RrLXkzbDFyz
3OBRy4hR6g05BdIw6OLOlA|O Baby|Kannada|03:12|5|71Szau26QYvFhPrbFku9jK|https://p.scdn.co/mp3-preview/7f92d146dae31e9227aad04ed528984e97185a44?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/3OBRy4hR6g05BdIw6OLOlA
3e5W38PXZTo33DP81RC9i2|Kolthalallappo|Kannada|04:27|29|6eW4OhkiSZ2hjZwbaVuaL3|https://p.scdn.co/mp3-preview/5d5de9e31cacd4edc6d43fa172c47b4d084b87d2?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/3e5W38PXZTo33DP81RC9i2
7BPGjmo1gtBIJnOcGnF3D4|VTU We Love You|Kannada|05:33|0|3nzsMYRfPsYNJrRkL6h5d4||https://open.spotify.com/track/7BPGjmo1gtBIJnOcGnF3D4
3Kp3fijKcUCkSQG8gjL77G|Haagella Nee Nodabeda|Kannada|04:42|2|1u6A7iHbooFatke8NoJjuN|https://p.scdn.co/mp3-preview/a498ef605edfca22a184063b32cccfef1884f814?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/3Kp3fijKcUCkSQG8gjL77G
2v30Ixuy15EgYG32Fa46Ar|Churmuri|Kannada|02:29|21|3cPXAbYTdOhV4x4TD8Xvdm|https://p.scdn.co/mp3-preview/53740528767a0aee8d2fd27a6e1d00bbd3b5b5df?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/2v30Ixuy15EgYG32Fa46Ar
6BjXYozXjz341w30yEFlvj|Udisuve|Kannada|04:52|6|6lfI1P1BeAxfQVHfpM8VWk|https://p.scdn.co/mp3-preview/b91953e48dc219e262c130a42abb294b1ad84b89?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/6BjXYozXjz341w30yEFlvj
7pD0vJBMF798Xy7Ed8MfDw|Balma|Kannada|03:13|0|4yiL2CYImfBzLVgSoWmZlJ||https://open.spotify.com/track/7pD0vJBMF798Xy7Ed8MfDw
5LEwfrYcwE6rW9R6ehORDb|Kevadyacha Paan Tu|Marathi|05:04|59|0PJrTJaSRxdM1q0T38nbUp|https://p.scdn.co/mp3-preview/af78081f95475319ff19118bf645e7f1a5b1e2a3?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/5LEwfrYcwE6rW9R6ehORDb
2wlvvOjuDENy0b7DbdZ6Dr|Mauli Mauli|Marathi|05:05|49|63X8oYDqhvjJyfVDy4SiSX|https://p.scdn.co/mp3-preview/f627fee9e6baf6b2ac6bd8c2ee0745da4f434223?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/2wlvvOjuDENy0b7DbdZ6Dr
1as3se3lgcMyc3fv5ZqSiP|Kadhi Tu|Marathi|05:38|54|75ymwdW6EBrxSuCiuFxWC3|https://p.scdn.co/mp3-preview/cd389e49f898fa353a3b31179fd7b5048ef1b9f7?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/1as3se3lgcMyc3fv5ZqSiP
0dK1RaOQKoYF7VhYOqVCMb|Ae Bodhe Prema|Odia|05:16|44|262XJEx5ocm3OMzo78iHsz|https://p.scdn.co/mp3-preview/2b4ebc98094bcb2bd287ae2c5cc5e702bf0f8871?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/0dK1RaOQKoYF7VhYOqVCMb
0AlpZO5aWayaRjmliVUmHy|Kemiti Kahibi|Odia|04:42|33|2Be94B3uQvycLWNOZqTL0a|https://p.scdn.co/mp3-preview/e62b6fa1614da28204d4d6679be5a5a5a302f04b?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/0AlpZO5aWayaRjmliVUmHy
2LdMVRyXcqEk1Rr9k7dZFG|Mo Prema Ra Nayika|Odia|04:15|39|2kwzJzbfyRFUfjFGXjwDOr|https://p.scdn.co/mp3-preview/f035c110dc06ad73d7819d42d4e78350414ce130?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/2LdMVRyXcqEk1Rr9k7dZFG
2HgmMi8DiDmhA12rA5908b|Rani Tu|Odia|05:00|32|5mOSRpInGJ857iexQv1MS9|https://p.scdn.co/mp3-preview/7e679cddfdf3edfbafb1845d24cc97bc33012066?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/2HgmMi8DiDmhA12rA5908b
2q8tgj5E97kXZwYumnjx2d|"Lage Prema Najar - Title Track, From ""Lage Prema Najar"""|Odia|04:25|44|5kJIdr1XkPYclGZ3uwdHte|https://p.scdn.co/mp3-preview/17fbaba86feb77b61ea976e4881e128a692dd7cc?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/2q8tgj5E97kXZwYumnjx2d
0wofV4taQYgGpgUltUbIad|Mehboob|Odia|05:31|31|6hsSzwXNCsDzSwfrXiOjau|https://p.scdn.co/mp3-preview/52c1a27ba27b5cf7440e2d68cd90c4c79fd5effa?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/0wofV4taQYgGpgUltUbIad
3bRxZZzJxvFDBkdlAEqQjI|Tofa Janha|Odia|04:17|30|24hp33dMnk89dVIPjBLDCj|https://p.scdn.co/mp3-preview/97a0d0583e825ab58435d2975e4d45bc025419d4?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/3bRxZZzJxvFDBkdlAEqQjI
2uvYfPcHkyBecxWK9jIDEf|"Sahe Thili Suna Heli - From ""Bidyarana"""|Odia|04:24|35|7zBaCkgTQbqg0xbLv1p69h|https://p.scdn.co/mp3-preview/19e636a66ac6494b8b715d7a17953dda51b53067?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/2uvYfPcHkyBecxWK9jIDEf
5Chh3IVZsMMi6HgLmfwjUd|Dil Lebu Ki Debu|Bhojpuri|03:30|4|2dRwL1aYp0LQTzoPdPW5lb|https://p.scdn.co/mp3-preview/1c8164af81cf8b9531ceb17772f466cf37054212?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/5Chh3IVZsMMi6HgLmfwjUd
5p3gNZHML7ApAq7lIwFTFT|Kareja Dil Deda Ho|Bhojpuri|03:43|34|3d2tqgoM6sa5jMG2OTVyCd|https://p.scdn.co/mp3-preview/3cfd3d767f951fd78e21d6faba6a8c4307976c9b?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/5p3gNZHML7ApAq7lIwFTFT
0dM4WKgwWHEoZO4Jonjhyv|Hilal naa aaj le Balam se palang Sagwan ke|Bhojpuri|03:25|43|1p5oPZ6Kh08JFNTRyzLgUQ|https://p.scdn.co/mp3-preview/e9dbecb294476fbde9170b9df44a8d81b2d29817?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/0dM4WKgwWHEoZO4Jonjhyv
3kOnmErA5Ya43jYTDivIfy|Mal Ke Chakkar Me 2|Bhojpuri|02:53|43|4ycfJGxQ7CmR3jETQZnDjw|https://p.scdn.co/mp3-preview/e64ed99fb831f88e036a816f8ab879938a720a30?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/3kOnmErA5Ya43jYTDivIfy
6QtjpQUnLm9r67iXrTe7y7|Tohar Ghume Kamariya Jalebi Jaisan|Bhojpuri|03:16|33|5OqlOXeF9thuWDXdNCld4J|https://p.scdn.co/mp3-preview/ed8b24217e47c28946406f1cf00c5d65d61e87ac?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/6QtjpQUnLm9r67iXrTe7y7
1oV1tu8utgHQjLJsEK9sVl|Take Me to the River - 2005 Remaster|English|05:02|59|01RJdKvXyz515O37itqMIJ|https://p.scdn.co/mp3-preview/2481cdd813eebff9f14896ba24bae3a4e8aefda4?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/1oV1tu8utgHQjLJsEK9sVl
2MZzoGO2qK5CCuKOPbv7bt|Dogs Are Talking|English|03:22|0|3Vveu4WUI51SRtIerbwfof||https://open.spotify.com/track/2MZzoGO2qK5CCuKOPbv7bt
3OOFEF20WqtsUPcRbPY3L7|Short Skirt / Long Jacket|English|03:24|67|5OCg9OWnL1PY4tW2ON8ssj|https://p.scdn.co/mp3-preview/9656cfa5bb157d0e27e5d3ea0e2d4379e35b0ccd?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/3OOFEF20WqtsUPcRbPY3L7
3O2BmoiQEioFx43ta2etW8|Kick|English|03:14|0|303WS9fT5qqGo9KlnImdZG||https://open.spotify.com/track/3O2BmoiQEioFx43ta2etW8
7IMLn7dBjWiUzGXzk20EGb|Make It Stop (September's Children)|English|03:54|0|1ueojQqs9eBYzStz2uM5Dr||https://open.spotify.com/track/7IMLn7dBjWiUzGXzk20EGb
