artist_id|artist_name|artist_no_songs|artist_no_followers
4nNwfeVaNJlfz8RdCT5MJO|Gareth Gates|1|0
5Y9xEAGW4GwGJgbiI6W85P|Ritchie Valens|1|0
0YgygYV4bW2zwReIPqNJwL|Anup Bhandari|3|0
1jLprbaxvdgB49BJt0Umyg|Rajesh Sirsikar|1|0
3GLZbWqW9UoBEDLS59zjFY|Rumana|1|0
78qmjdCxeGrzTTPSlvieS7|Priya Sisters|1|0
5p9ol3rfvPI0Syu6FmOrHY|Richa Gangaopadhay|1|0
15u4xrCOabOxWo1Yq0OXmu|G Sahithi|1|0
6prmLEyn4LfHlD9NnXWlf7|Adam Lambert|1|0
5svDnd8joFhbpbA3Ar0CfN|Junkie XL|1|0
6aZyMrc4doVtZyKNilOmwu|Colbie Caillat|1|0
7DMveApC7UnC2NPfPvlHSU|Cheat Codes|1|0
0DRiXmEOc6dJ6Rug3xi4HZ|TNX|1|0
2JDJv3xcqwBsCjeEL0oSTN|Junaid Kumar|1|0
7Li7AmmvuqvT9Dhv5C919N|T. Hariharan|1|0
2MD5Ymq738qfFYZwAVAves|Akshaya Sivakumar|1|0
6DIS6PRrLS3wbnZsf7vYic|WALK THE MOON|1|0
4IWBUUAFIplrNtaOHcJPRM|James Arthur|1|0
6Rx1JKzBrSzoKQtmbVmBnM|Hayley Williams|1|0
0CZzh950BDSsosMF5Lft5K|Fancy|1|0
4gmndqcVVyxmzgOunTiuAD|Mougleta|1|0
0fGVuq5ed21pM7iWwTcMyk|Amy Lee|1|0
0i8l6a4LvwgMOiAp70S6gR|Bicky Babua|1|0
2pVurQy6iuWWx707gilSdX|Yazin Nizar|34|0
2OrTfOi3k8VMFLuvC527bB|L. V. Revanth|9|0
6qrS6jqZfr8HJe3IWkQqv2|Karunya|10|0
4k1XCB571T2SC1RgYcEh8t|H Shreenivas|3|0
1Jt7JB3WIWaANzwHoybsVn|Shefali Alvares|8|0
0NeoPmJb4LMYLHhX8OVaNA|Shadab|1|0
0Dr1dEmiBkgZWPsc1j5oHV|Toshi Sabri|1|0
25eLCXC7IPQJ2kD6IMt2pZ|Lata Mangeshkar, S. P. Balasubrahmanyam, Chorus, Kumar Sanu, Sharda Sinha|1|0
2Q0ItURCGZd8c7JF8kbjvY|Anuradha|2|0
5ugsiK49gIkIVh8U93EO0z|Ami Mishra|2|0
0XL6ie7a0NY5FM05b9Rn5L|Farhan Akhtar|7|0
4tma2wxDchrifG8Pflic4Q|Aadesh Shrivastava|4|0
5fvTHKKzW44A9867nPDocM|Ajay-Atul|14|0
0y59o4v8uw5crbN9M3JiL1|Badshah|33|0
6QrOW5VVKkMPUWFYGTR4kB|Srimathumitha|5|0
1tspa3CEV2XqEDsgehaNBz|Sowmya Raoh|5|0
5Xpg6PBSUOoho2lI9qLjiu|S. Janaki|2|0
3V0QBKJQQZJdNi5GwWkcyv|Sandy Sandellow|1|0
77YvCBWe0tTLygpgSJsdOH|Dhee|8|0
4RVnAU35WRWra6OZ3CbbMA|Kylie Minogue|21|0
1Mxqyy3pSjf8kZZL4QVxS0|Frank Sinatra|6|0
0gadJ2b9A4SKsB1RFkBb66|Passenger|3|0
5K4W6rqBFWDnAN6FQUkS6x|Kanye West|7|0
0NKDgy9j66h3DLnN8qu1bB|Eurythmics|25|0
3d2pb1dHTm8b61zAGVUVvO|Mick Jagger|4|0
5lkiCO9UQ8B23dZ1o0UV4m|Jackson Browne|5|0
6QtGlUje9TIkLrgPZrESuk|Steve Miller Band|6|0
562Od3CffWedyz2BbeYWVn|Mike Oldfield|5|0
7eCmccnRwPmRnWPw61x6jM|shy martin|1|0
6LqNN22kT3074XbTVUrhzX|Kesha|6|0
1hK5unnJvXQcBMO25YxOFZ|The Tamperer|1|0
5aMmmNxw4vgpc5XC6hK0zp|The Calling|2|0
1fa0cOhromAZdq2xRA4vv8|Simply Red|13|0
6ltVunYjAAD70YtVO6rxvX|Anouk|10|0
13saZpZnCDWOI9D4IJhp1f|Lily Allen|6|0
6XyY86QOPPrYVGvF9ch6wz|Linkin Park|7|0
6VAphrHp0Oc88qg9BDaH9D|PRISTIN|3|0
1iGwHlKgQKtdrtzmlwZ71U|Nico Collins|16|0
6pWcSL9wSJZQ9ne0TnhdWr|K-391|5|0
50iBEPSw6kQ8GQkumXz7XZ|Hesham Abdul Wahab|2|0
6z9kS2dZQbqNV69wfrCZAR|Nikk|1|0
1tSV6wUtJWPNuEp4aSMzhS|Nargis Fakhri|1|0
7N0SBLJFpCyQSsv4MfRJ5d|Swarnalatha|12|0
0YiRDQh7Hq7arA8Q5Ok1I3|Jaanvee Prabhu Arora|2|0
0WiZi3Q419nMpAQEqfBCbk|Mickey J. Meyer|12|0
2KYWcjtMcKmqEWjpjB6XpT|Malavika|7|0
1CwUuNEwAVFy1v7499k1b6|Manpreet Akhtar|1|0
6OUer1U5KXv9ewP3qfo8LR|Aastha|1|0
5yI5MjFLwQwfP24OxchqN1|Simar Kaur|3|0
4BgYQaiNNwn3EbRpbBFYQs|Ember rap|1|0
4fbPpuZDZjzbTdGIwhD45a|Srinisha Jayaseelan|5|0
2X0hRi1b1JJboBlbgHYtak|Vaishali Jaishankar|1|0
6EI5lmCSICOvroaH1bTwEj|Sreekanth Hariharan|2|0
22WZ7M8sxp5THdruNY3gXt|The Doors|13|0
1k5aZWIOUbUfKcnMxtEivJ|Jimmy Barnes|16|0
01QTIT5P1pFP3QnnFSdsJf|Lupe Fiasco|2|0
6FXMGgJwohJLUSr5nVlf9X|Massive Attack|5|0
7vfFFI4s6twLs3L5POUURF|The Yesteryears|4|0
3IKV7o6WPphDB7cCWXaG3E|Isaac Hayes|1|0
163tK9Wjr9P9DmM0AVK7lm|Lorde|5|0
0p4nmQO2msCgU4IF37Wi3j|Avril Lavigne|5|0
2dgfCEMSVETFp29mRpiFpz|Patty Smyth|1|0
2BTZIqw0ntH9MvilQ3ewNY|Cyndi Lauper|9|0
6IRouO5mvvfcyxtPDKMYFN|Foreigner|10|0
15CJJkRAJlTG8kA8Eo1f4x|Lutricia McNeal|1|0
0zOcE3mg9nS6l3yxt1Y0bK|The Fray|4|0
1lZvg4fNAqHoj6I9N8naBM|The Presidents Of The United States Of America|2|0
0BqRGrwqndrtNkojXiqIzL|Whee In|11|0
2e4G04F77jxVuDYo44TCSm|Loco|2|0
0UswO8FFKS2tv6dzyNyJLD|Slom|1|0
5VcLs7XsTFlhhaW3I4i4gC|Param Singh|2|0
3OQRPFFS3OsltFjFAXu1kE|Parmish Verma|4|0
4BBdp811wrWrr1zk9dENUE|Pamela Jain|2|0
0EDQNBCn7JhcxHhAJ12Igp|Swetha Pandit|1|0
00hL0oJD4pWef0kPYIaSTy|R. P. Patnaik|11|0
15UQcr22jcc6DJjy3sLv3J|Rashmeet Kaur|2|0
6jRzzp1nD0wZFy6Uap8Aeh|N.R. Raghunanthan|5|0
3IUisqn0mluZR0LITs8Sqk|ICEHOUSE|9|0
74ASZWbe4lXaubB36ztrGX|Bob Dylan|4|0
2kreKea2n96dXjcyAU9j5N|The Pointer Sisters|5|0
2DaDoR6WXStRctDQDWWQpI|Baby Animals|5|0
0ECwFtbIWEVNwjlrfc6xoL|Eagles|9|0
0ZLfGbfO9xjpfna1pN8BeX|Krezip|2|0
0lJlKQvuM2Sd9DPPyUXcHg|Sixpence None The Richer|2|0
5aEE6nBaJ4POGCoFKCpK8K|Dr. Bombay|1|0
0f3EsoviYnRKTkmayI3cux|Men At Work|8|0
694QW15WkebjcrWgQHzRYF|Everclear|4|0
08ct2eZF5lUPdJpHwNKWof|Hootie & The Blowfish|2|0
5iRPbkcPmqAFFwDUj6ywVS|2PM|5|0
4u9YxYzCjpMjnMcwNu9fzy|LOOÎ Î” 1/3|8|0
3OKg7YbOIatODzkRIbLJR4|TheFatRat|6|0
6WoyKYy6jUSlTtwQj3nNCn|Allistair|1|0
2sN4fSzAm2rAL0HIurPCEM|Maninder Buttar|6|0
0M0qOys6eONaDvSRKNwKWc|Siddhartha Belmannu|4|0
4bK3938ZpHmpyzb0ZhXToS|Babushan|3|0
4kKACR4kUzcXTjHM3YY2Ee|Lakshmi Meghna|1|0
47DIrvE03m9rQzgFXu9eJo|Aditya Iyengar|3|0
6WyRKkGflzlOAafSdKc7B3|Raghavendra|1|0
79sho4jpEGoCCC51KHnNSJ|Naresh Kamath|5|0
3xU8YsNNkmWSPewlB18NUz|Harshdeep Kaur|4|0
1PEOXOtxn9FQN9sc2CBYGv|Sajid Khan|1|0
1xtEfIskJsreKcsNkwO55X|Brindha Manickavasakan|1|0
0dCKce6tJJdHvlWnDMwzPW|Village People|4|0
5SbkVQYYzlw1kte75QIabH|Gnarls Barkley|2|0
5J69edy1luLIzbgyl4u1Dv|Dillinger|1|0
2gsggkzM5R49q6jpPvazou|Jessie J|2|0
1okJ4NC308qbtY9LyHn6DO|BloodPopÂ®|1|0
6OZuwa0EYjsyP2wSAKIu3P|Blue Lagoon|1|0
5LQ1P7IYESUDM9ebSiIlcj|Eriksson Glenmark|1|0
5P5FTygHyx2G57oszR3Wot|Daughtry|3|0
60vX3zLcdKRXvKLITVh5Df|Melanie C|7|0
26VFTg2z8YR0cCuwLzESi2|Halsey|7|0
2bWTIIQP9zaVc55RaMGu7e|Seori|6|0
0rZRTXEmmPmx6gt92tBqIc|Moira Dela Torre|1|0
5i5srEqIhotXWlMKVjBXd5|Akhil Anand|1|0
2Z8xrdU7UXKkHgtJ3U4HZn|Bhadra Rajin|1|0
05FT58oAa1hH8aNInLHkXO|Sudhamayi|1|0
3yVvQeCrVF7YEaLTG3Xn5Y|Bunny Mohanty|1|0
1lr0MlyZ8Q24eFtn7gcMmI|Harini Ivaturi|4|0
3mFT6DcY8b6xLtSgtMxXGd|Gayatri|1|0
5LGHqtmbuhDYmkwm092I47|Shreya Ghoshal, Naresh Ayar|1|0
2DwWEmeVaWxwkjbnyPlNZT|Dominique Cerejo|5|0
7yZDrVInKssNCaZkAkQGTX|Lothika|1|0
4FtSnMlCVxCswABUmdhwpm|Carly Simon|1|0
3l1Tuoqd0JXoaOrAiOyrB0|Deborah Conway|1|0
0L9xkvBPcEp1nrhDrodxc5|Level 42|3|0
7LnaAXbDVIL75IVPnndf7w|Jamie Foxx|2|0
4W48hZAnAHVOC2c8WH8pcq|The Temper Trap|4|0
2h93pZq0e7k5yf4dywlkpM|Frank Ocean|1|0
266SmBZTt4zRzaKEANWbfQ|Adina Howard|1|0
7gypIdzrRa5Qn38DR8ounG|George Drakoulias|2|0
17slL8goxemQvfDtqeEavh|Scarlet|1|0
3v4feUQnU3VEUqFrjmtekL|Faces|1|0
5rGgflnIpRNizTCozbYBuY|JONGHYUN|2|0
4tNPboeMQnpoUX7IEbPLdF|PROXIE|5|0
0wvji3X9BFRc6KORiVgN8p|Sooraj S. Kurup|4|0
3WW2aYvLeKjPxszEfsBKpv|Anshuman Satapathy|2|0
0U7MTFzoKwAVDibJdNNXIW|Priyanka Maurya|1|0
4v0D49goEdstHHCMMlbpt1|Najim Arshad|8|0
16zs3TtWhi0I9zT42H5c9A|Yogindran|1|0
6AeYaKk3j2uxScmcPNYpHY|Malgudi Subha|2|0
6vYL9RV6m4NECOJzbGRbbV|Shraddha Kapoor|1|0
0IOJyZSSqmto4oze5nSCo0|Bombay Vikings|2|0
0xHXoShMJw3xDArjL8IHtt|Nadeem Shravan|3|0
6uskWv5K2FA0YOAYr7JOUz|Shalmali Kholgade|8|0
2MqhkhX4npxDZ62ObR5ELO|Hoobastank|4|0
5Qlt3zQ63Z99mNhuun0JAT|Edwyn Collins|1|0
5R6GD31ZP8YPGIlt73Madf|Robbie Robertson|1|0
6F3NW2aC9Sni1FH7QPSLvw|Dishwalla|1|0
0tkHE1pQ5ZCgQb8WZ0ba79|Gaeko|2|0
5xLhn0Pjced0oiBuLUISr3|Deepak Dev|3|0
3IzepIGEFUSFFnuIVGwZDS|Manni Sandhu|1|0
2Y71cGOywlHr10KylqsuLY|Emil|1|0
4sLklwvfOYr12fMGwrnlc7|Apache Indian|1|0
3boPdM5gG0ZyA6IjZCFsyn|U.V.Jackey|1|0
1n3L9pIuhfg9gkIhcNeVI3|manikya vinayagam|1|0
2OMafVUM7PrgRrasNPZbKN|Kamran Ahmed|1|0
7BXpNLBI7yMvEfWXhdA5rX|Shishir Bhanot|2|0
37LelbJh9kdExIMyaPBNS0|Bhargavi|2|0
2zvJLk0gTH7r7A5Q6X5Bq8|Javed-Mohsin|2|0
1i31OYo0s5VoMCaMRJFZkJ|The Paul|1|0
0NbgKDsEHiPzZBZkqZGkXm|Mismatched - Cast|1|0
0jwbpxdhhQamNo79fFPVcr|Sivakarthikeyan|1|0
3GB9ulskXfPOQCzw0SNEDx|Niranjana Ramanan|1|0
39oSLGo3HkaeYXzUEGgAGQ|EMF|4|0
0IF46mUS8NXjgHabxk2MCM|Kelis|3|0
34dZRjYum6vVBGslgYaBtB|Vika Jigulina|1|0
4TuGR5xkIry198WmY7hax2|Sarah Dawn Finer|1|0
7LTzUnZaptYfAFmvqW5M6D|Limahl|2|0
07jc1IMGtecDZzOL9cP50t|Days Of The New|1|0
2utNxkLhreF1oIfO8kQT3q|Manfred Mann's Earth Band|1|0
6nWKAdMv1BDq1zHfZzkdbR|HOSHI|1|0
2jrwm2knXPMawr5p8FuC2h|MOONBIN&SANHA(ASTRO)|1|0
370P5LHahZabxxt5zzSUZV|Tony|1|0
06QNJdEjmoWoO1JLEbaHi0|Varsha Acharya|2|0
2615U059zYgs3GjvN2YMmp|Ranjan Nayak|1|0
5UvSpmSgcPlDX49LTyvdfl|Snigdha Sharma|1|0
6inHsxIYCalnwN5AcdWtjL|Ramesh Vinayakam|1|0
0BO9wNbSm1OmRCLca7pZsE|Krish, Karthik, Harini|1|0
2iptQ8hQmUa7kZocEBHt7u|Jon Anderson|1|0
6MF9fzBmfXghAz953czmBC|Taio Cruz|2|0
1ruutHJcECI7cos2n5TqpO|Nayer|1|0
03O1y1yKpBpmUbcTtoya3K|Bobby Anthony|1|0
4I6MJZmh1WcpiAVxj7NDP4|Real Life|1|0
29kkCKKGXheHuoO829FxWK|Boston|4|0
4VH2QabEORUUhN1F1cYQ6N|Reamonn|1|0
2GKn4JgqBrRxt1UK12D6Rq|Maxi Jazz|1|0
2bNtosg6E8tvmN6wYxPCfu|Curtis Stigers|1|0
0h7XZWgoxlY49uSUj7MVRY|gugudan|1|0
1CjHzclPOS2unF1vRtgurF|Hanhae|1|0
6Ltp6iULgtkZRzGZiVS3Id|Antara Chakrabarty|1|0
7ozuTyhWJTW9vMrRYijNuR|Vishwa|1|0
7u7mPDD1KXN9mfJ7EsBmET|Sudesh Bhosale|1|0
0XNa1vTidXlvJ2gHSsRi4A|Franz Ferdinand|1|0
4PpmBoqphQusNFsxuVKb6j|Paula Abdul|1|0
0THUMJMWUd5L8os9K6O4FE|World Party|3|0
5p7f24Rk5HkUZsaS3BLG5F|Hailee Steinfeld|2|0
3LpLGlgRS1IKPPwElnpW35|James Morrison|3|0
4OQG8ttceevCWluX1i2BdO|Norman Cook|1|0
0OS0NZnK7TGIAWx8MkWNFN|Intense|2|0
6xl0mjD1B4paRyfPDUOynf|Brodha V|1|0
6nuc83znryQULgH8Nmy1Vf|Shreya Sundar Iyer|1|0
3WTqijS74B7kbeOvDmXLFb|Jannat Zubair|1|0
06vOoTzj6cIac9FMbNXz9h|Shruti Haasan|6|0
1wnVXMMfv0OElONAKrIS1r|Sudha Ragunathan|3|0
0uaYtkIY2nv1tWsigjcLnd|Sam Vishal|1|0
5KsFYUhFpgJz3OHRDu1PUK|Ramesh Vinayagam|1|0
62HV19yLmx0E4dBpRFxBhc|Mc Witch|1|0
0RSRLPv7ZmcrlyboVGR0hL|Anne Clark|1|0
64ccradw8gAQn9gMQZmEha|"Lisa ""Left Eye"" Lopes"|1|0
67FFKYikvTlvsPNk4NPOYJ|Baha Men|1|0
2NdeV5rLm47xAvogXrYhJX|Ciara|3|0
4IJczjB0fJ04gs4uvP0Fli|Gym Class Heroes|3|0
2FLqlgckDKdmpBrvLAT5BM|Eric Nam|2|0
6qqNVTkY8uBg9cP3Jd7DAH|Billie Eilish|3|0
6vwjIs0tbIiseJMR3pqwiL|Beartooth|1|0
1QZqarAGs0Lxx495oNcBnZ|Rakshitha Rao|1|0
3wEL9or38CWqqQTh8vPWz7|Pratibha Raj|1|0
7peqq4aACFkBwIWGG0YRJ9|Monifah|1|0
0tUERnHmr1tKp2pSwPLN8b|Robin Beck|1|0
1BUoAbyYuvOr13MjHqgdOy|Maria Del Mar Fernandez|1|0
5OfhOoKunSnuubxxRML8J3|Mr. Big|3|0
5sUrlPAHlS9NEirDB8SEbF|Alejandro Sanz|1|0
5xtqw2B8z8JGfDYi2eAZHI|Sonique|2|0
181bsRPaVXVlUKXrxwZfHK|Megan Thee Stallion|1|0
7sZ5ipSoboWdqXkdj6AXHo|ONEW|1|0
4reUTWYBJ5qo98SW1sXMGv|Vineet Singh|1|0
3ViEne9GZK3Q1A6Mw5uktS|K. G. Ranjith|1|0
3KEb1kbIZN5jumsjFEWgSW|Tal Bachman|1|0
2hl0xAkS2AIRAu23TVMBG1|Kansas|1|0
3Eo78i1MPfle0XVjMvia8A|Dario G|1|0
0p8VQ0bbarbct1dXDthN5N|Aysel|1|0
5ZSYjpSDJAL5UxGSoVOPEa|The Radiators|1|0
390x0qxDdsMmN20RAwspbf|Molly Kate Kestner|1|0
7hssUdpvtY5oiARaUDgFZ3|Ina Wroldsen|1|0
2gmPDpR4396fHMXsV1jWbH|Upendra|1|0
3IiMZP4jgBq3CkbuemFVmT|Mamatha Sharma|1|0
2ChB7Uh8CARtLA3OCsijxT|Sanjana Kalamanje|1|0
5ie8jKXfEdu6IyZFvAhPna|D.Burn|1|0
2vqIWqdgT8Hgo1hVv69ilv|Robert Uhlmarash|1|0
7JhSxGPLRqMPRncKAaNCmU|Maran|1|0
7EVPblaCtZJI6QBtJnqO7e|Russell Morris|1|0
5me0Irg2ANcsgc93uaYrpb|The Notorious B.I.G.|1|0
0Jeckitay8SbvKwqAzWuYH|Big Mountain|1|0
1rKFeRryEci6cxNkdvHzNr|Darin|1|0
2cQU4jBHWE17V2BLq6Y7Ak|Sandhya Keshe|1|0
7LRDvI802UH6EnHKpMjFVI|Antara Chakraborty|1|0
4UCG3GFuPR4k19M40Mzxip|Arjun Chandy|1|0
71Rv7hyuI5904jgrtT4IN9|Leon D'souza|1|0
1zs5AOsqD2b0YfmGNfWni4|Arif Lohar|2|0
4EAkJcNiGJXyZ4p5iNlgHe|Amar Mohile|1|0
7wBUakF92W85WGiEFVWw2S|Nidesh Gopalan|1|0
0tcz5e3MX0tze3AN4S6rdq|Kaushik Iyer|1|0
7ugN9bU7x54gVI2295brJF|Loona|1|0
3oAazIwC0nAYkOKVQPUC38|Sirah|1|0
4Ws2otunReOa6BbwxxpCt6|Benny Benassi|1|0
5zMgvYBz4AW0gFyPtg7fR9|A*Teens|1|0
1W9xGfFyq3lfouyS8NaS15|HELLO HOUSE|1|0
4OZ9gH4OGvHXgGek4huno2|Mama Sing|1|0
50JgtATjGWE2u9p42bEbrg|Sony|1|0
5KQMtyPE8DCQNUzoNqlEsE|Gary Numan|1|0
5T5nmu5zNxNJHGdWMfcUkx|Paul Lekakis|1|0
6oV3BNm1Gj2GGgpYknc5TN|George McCrae|1|0
2vRfKzjQYJQd67X8x49MOh|Real McCoy|1|0
6jTnHxhb6cDCaCu4rdvsQ0|Hot Chelle Rae|1|0
5rAaG3OuMuWvPWYji9TDgh|3T|1|0
12VIfmT1N5FGyCuuXGKuYB|Magnus Carlsson|1|0
5yyf4YDCKGaa71SC7KRw2L|YANGYANG|1|0
17Jj3Xia6crs4OatDEpuMR|Vani Jairam|1|0
5LpKHu7VvD1oAZWes6DENv|Madhuri Seshadhri|1|0
1SJOL9HJ08YOn92lFcYf8a|Shankar Mahadevan|92|0
38ICMLYuHXcYd3HrZiEdds|Kalyani Nair|7|0
4zCH9qm4R2DADamUHMCa6O|Anirudh Ravichander|69|0
21dhDPAGZuoa1M2S60hFK1|Lipsika|8|0
5fm07YiIofgN7wYCDNOX7g|Suchith Suresan|3|0
0PykiHCcDsMPRV7s67qZ1B|Tippu|46|0
2lPW88tqwY7ZetvtU6K5pK|Sai Shivani|2|0
5w6bUd0SJtvdQ99pZm83PJ|Kalyani Malik|3|0
6eMFGgGDh5iXU1POAK0cpe|Suraj Jagan|4|0
2j9QVMZlqIj4Cb9UISBrXK|Clinton Cerejo|11|0
0GF4shudTAFv8ak9eWdd4Y|Kishore Kumar|56|0
34R6DQd8ErBy1xyOyMHFrq|Sachin Gupta|2|0
09UmIX92EUH9hAK4bxvHx6|Mithoon|6|0
5TNSXFCNwlq2CfiMcNOCDP|Lijo George-Dj Chetas|1|0
4iW4xSfMEIvrXM0Iu3aFDY|Aditi Singh Sharma|7|0
7pauOFC9bRqioSX30AvNkG|IP Singh|1|0
5yoqPvofOHrBc3Z6VZyTsj|Andrea Jeremiah|11|0
0qolP4JFD5zck5DUkR9aGb|Emcee Jazz|1|0
1TEV1vdNSAsuSHdpabDPeb|Namitha Babu|1|0
3qiqKlmodYZUKou4brRiSf|Shreya Ghosal|1|0
0LyfQWJT6nXafLPZqxe9Of|Various Artists|5|0
3KrlaLub4zgw8yNCLJq4nC|Maria Roe Vincent|2|0
3K9qRRRqtuxgBRLxRCxpDl|Srinivas|23|0
0dsMuKQhe9vhgfinPQiNbH|Shane Extreme|1|0
51Blml2LZPmy7TTiAg47vQ|U2|64|0
3koiLjNrgRTNbOwViDipeA|Marvin Gaye|9|0
3RGLhK1IP9jnYFH4BRFJBS|The Clash|9|0
1dfeR4HaWDbWqFHLkxsg1d|Queen|50|0
6biWAmrHyiMkX49LkycGqQ|Thin Lizzy|1|0
7lzordPuZEXxwt9aoVZYmG|Billy Idol|16|0
6XpaIBNiVzIetEPCWDvAFP|Whitney Houston|13|0
01Ppu7N8uYJI8SAONo2YZA|Melissa Etheridge|4|0
05RZIdfz59ZW2FvFuwnmNK|K-Ci & JoJo|1|0
4h5uH2PyDzfpfZresu96cw|Mani Hoffman|1|0
4AK6F7OLvEQ5QYCBNiQWHq|One Direction|3|0
7sfl4Xt5KmfyDs2T3SVSMK|Lil Jon|3|0
5exS0bytCYdixgv02DaCm3|William Singe|1|0
1jQDgp9Fak4WYVZedWLF4G|The Biz|1|0
4Ui2kfOqGujY81UcPrb5KE|HAIM|1|0
3FUY2gzHeIiaesXtOAdB7A|Train|10|0
7Bah8E0kCETqEpAHI6CPzQ|Mr. Mister|3|0
3Ngh2zDBRPEriyxQDAMKd1|Matchbox Twenty|9|0
2QmLFuIDtNDmmJY3OtvinN|Meredith Brooks|1|0
0PFtn5NtBbbUNbU9EAmIWF|TOTO|12|0
7A9yZMTrFZcgEWAX2kBfK6|Huey Lewis & The News|7|0
3vgQA38yGGMvn4DHjsVre5|The Screaming Jets|7|0
0ziR2zN0NFcB4x1G3P8cW3|VICTON|4|0
5t5FqBwTcgKTaWmfEbwQY9|ENHYPEN|55|0
0qlWcS66ohOIi0M8JZwPft|GFRIEND|4|0
4Kxlr1PRlDKEB0ekOCyHgX|BIGBANG|13|0
52zMTJCKluDlFwMQWmccY7|LOONA|81|0
0xD6n0wj7aqV5g5LcRNBUd|RIELL|8|0
50tDsT4wwq8FCMJNkn1D67|AViVA|9|0
1wu1Pg4sb54JwUhlfBP5FS|Keshav Vinod|2|0
7LnwWFXxll1g0R4MTJCUEH|Vidhu Prathap|4|0
56SjZARoEvag3RoKWIb16j|B Praak|16|0
2zPbgeprcP9vP4hbb0xQUX|V. Hari Krishna|5|0
0dbzsYBJZ4XZUcrgts3kWf|Rajesh Murugesan|6|0
5S9MFMFKa6VPJy3lLiDXbk|Sanika Bhoite|1|0
6k6dimE4a6OFnD0HWmkIUW|Tochi Raina|5|0
6QtJ6BVdj43aDpgjnVp2tY|Mohammed Irfan|2|0
4Rxn7Im3LGfyRkY2FlHhWi|Nick Jonas|1|0
1ZjTtkG8iHppYgibGNc4rw|Mumzy Stranger|1|0
1HPcBNPxeVanKe4OpBmYsu|Emcee Jesz|3|0
2uocTdMBXjTsS7QmAj7src|Vineeth Sreenivasan|14|0
2BxgqihHvXgqxaYBQx1CwA|Tajmeel Sherif|2|0
7mi6f1vSUFgxYOQVcsWWx6|Anila Rajeev|1|0
1bs7HoMkSyQwcobCpE9KpN|The Mamas & The Papas|2|0
4KWTAlx2RvbpseOGMEmROg|R.E.M.|23|0
3gH63DgDuvcGgXEmkHB2ur|Johan Verminnen|1|0
39T6qqI0jDtSWWioX8eGJz|The Doobie Brothers|8|0
48YxSlb23RAaCd4RyHcV9V|Herman's Hermits|1|0
7urq0VfqxEYEEiZUkebXT4|112|3|0
5aYyPjAsLj7UzANzdupwnS|Good Charlotte|8|0
73B9bjqS2Z5KLXNGqXf64m|Weeekly|3|0
7vk5e3vY1uw9plTHJAMwjN|Alan Walker|13|0
2einniD11Dbvrwy5nWmn4p|Vishnu Vijay|5|0
3PZ37fHTFoqQWqgyElUAEP|Anna Katharina Valayil|1|0
2FKWNmZWDBZR4dE5KX4plR|Diljit Dosanjh|9|0
1iZxszouU60Y4iU7STKgkj|Santhosh|4|0
1Al1oQ0niK72w5VQcrKmFO|Amit Anand|5|0
2B3BU7nAcRCssX6wLj4XDS|Mahesh Jude Pereira|1|0
0ltsd6EZrWlkPEnbSVhb9V|Harshavardhan Wavare|2|0
6j2ibuJ2K2YLcIUoO7GsJY|Swayam Padhi|4|0
0zJlKAQ9exDztuoZcuWcUJ|Debanshi Dash|1|0
4VfUNJtRvozf4AupS5qf4U|Krishna Bedardi|1|0
3yMlklS7IZiKlHaKzSOyrC|Ankit Agrawal|3|0
10hIQKii88JXyIgE6Fnt46|Monu Albela|1|0
6H8pKYxkF2q0vUmSNwmrL3|Nikita Nigam|2|0
4y9NnanbONm3wD8z52Q9ll|Dhinesh Kanagara Thinam|1|0
11bBHpkCZPkktTsrXAZyql|Anudeep Dev|3|0
20w1cujlzVI3LA0dItmMg1|Osman Mir|2|0
3TOhzLRYnkkul71yRBxIoM|Akhil Sachdeva|2|0
7zliF6Q946WznVk3ZMYhZX|The Sugarhill Gang|2|0
5Jj4mqGYiplyowPLKkJLHt|Tom Cochrane|1|0
45EDyNLJAvgshFEFXKssfl|Fixkes|1|0
4YrKBkKSVeqDamzBPWVnSJ|Basement Jaxx|2|0
2l35CQqtYRh3d8ZIiBep4v|MKTO|2|0
0hCNtLu0JehylgoiP8L4Gh|Nicki Minaj|6|0
7KMqksf0UMdyA0UCf4R3ux|James Blunt|8|0
1muQ9itiu5KB1WiqehGoSy|Pernilla Andersson|1|0
2ec7y2L98sHDYFylr7KqEx|MAVE:|2|0
0IwZVmMMGE7nNXS7vN9SIo|MISAMO|1|0
2GQxKDojobwBjZMPf7aoh0|Billlie|2|0
1Cs0zKBU1kc0i8ypK3B9ai|David Guetta|11|0
07ziSY1M5vTjGnNtW9WNeR|Ananthakrrishnan|1|0
0Mbxm07Hiahy2xSMtesff8|Aishwarya Ravichandran|4|0
38kcpzwYBzQvp5B5klb2bm|Haricharan, Sadhana Sargam|1|0
0kNlj2vZ0kH8CAKKlZ4657|Divya|3|0
0Eyu7MSg0N3UtTb9NDDDsW|Sriram Parthasarathy|7|0
4yxICw7joYAxRI2sTRldLB|Rajat Nagpal|3|0
465OXuCU8YZNmVG1leLwQ9|Shashwat Sachdev|3|0
5tVEtYVMATyQ6OVOetuZlk|Iqlipse Nova|1|0
7Mi3xbMwCEiZ0GK5JaAPvY|Kalpana Raghavendar|1|0
4apX9tIeHb85yPyy4F6FJG|Wild Cherry|1|0
2WKdxPFRD7IqZvlIAvhMgY|Fugees|8|0
